date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:15	268947/268947	---MCZ	200	added ('OK')	text/html	etag:%22853786570%22	https://www.proptiger.com/gurgaon/sector-108/sobha-limited-city-675521	C:/Users/hmmm/Videos/prpt/www.proptiger.com/gurgaon/sector-108/sobha-limited-city-675521.html	(from https://www.proptiger.com/)
18:30:16	243906/243906	---MCZ	200	added ('OK')	text/html	etag:%22-995005775%22	https://www.proptiger.com/gurgaon/sector-79/godrej-properties-aria-662047	C:/Users/hmmm/Videos/prpt/www.proptiger.com/gurgaon/sector-79/godrej-properties-aria-662047.html	(from https://www.proptiger.com/)
18:30:17	401/401	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:13%20GMT	https://www.proptiger.com/gurgaon/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/gurgaon/property-sale	(from https://www.proptiger.com/)
18:30:18	218916/218916	---MCZ	200	added ('OK')	text/html	etag:%221052080406%22	https://www.proptiger.com/ahmedabad/near-vaishno-devi-circle-on-sg-highway/maharaj-infrastructure-sarang-lakeview-2053445	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ahmedabad/near-vaishno-devi-circle-on-sg-highway/maharaj-infrastructure-sarang-lakeview-2053445.html	(from https://www.proptiger.com/)
18:30:19	220066/220066	---MCZ	200	added ('OK')	text/html	etag:%22625830337%22	https://www.proptiger.com/ahmedabad/vastrapur/aahna-buildspace-shilp-shaligram-1874670	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ahmedabad/vastrapur/aahna-buildspace-shilp-shaligram-1874670.html	(from https://www.proptiger.com/)
18:30:20	213683/213683	---MCZ	200	added ('OK')	text/html	etag:%22589825696%22	https://www.proptiger.com/ahmedabad/bopal/kavisha-group-urbania-1851451	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ahmedabad/bopal/kavisha-group-urbania-1851451.html	(from https://www.proptiger.com/)
18:30:21	248735/248735	---MCZ	200	added ('OK')	text/html	etag:%221189214297%22	https://www.proptiger.com/ahmedabad/near-nirma-university-on-sg-highway/godrej-properties-green-glades-1856604	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ahmedabad/near-nirma-university-on-sg-highway/godrej-properties-green-glades-1856604.html	(from https://www.proptiger.com/)
18:30:21	403/403	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:17%20GMT	https://www.proptiger.com/ahmedabad/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ahmedabad/property-sale	(from https://www.proptiger.com/)
18:30:23	231382/231382	---MCZ	200	added ('OK')	text/html	etag:%22-567431744%22	https://www.proptiger.com/noida/sector-32/wave-infratech-irenia-649680	C:/Users/hmmm/Videos/prpt/www.proptiger.com/noida/sector-32/wave-infratech-irenia-649680.html	(from https://www.proptiger.com/)
18:30:24	250341/250341	---MCZ	200	added ('OK')	text/html	etag:%22257340691%22	https://www.proptiger.com/noida/sector-150/ats-green-le-grandiose-670961	C:/Users/hmmm/Videos/prpt/www.proptiger.com/noida/sector-150/ats-green-le-grandiose-670961.html	(from https://www.proptiger.com/)
18:30:26	236102/236102	---MCZ	200	added ('OK')	text/html	etag:%221746027217%22	https://www.proptiger.com/noida/sector-150/prateek-group-canary-1944005	C:/Users/hmmm/Videos/prpt/www.proptiger.com/noida/sector-150/prateek-group-canary-1944005.html	(from https://www.proptiger.com/)
18:30:27	232661/232661	---MCZ	200	added ('OK')	text/html	etag:%221786527052%22	https://www.proptiger.com/noida/sector-98/lotus-greens-isle-655244	C:/Users/hmmm/Videos/prpt/www.proptiger.com/noida/sector-98/lotus-greens-isle-655244.html	(from https://www.proptiger.com/)
18:30:28	399/399	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:24%20GMT	https://www.proptiger.com/noida/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/noida/property-sale	(from https://www.proptiger.com/)
18:30:30	236318/236318	---MCZ	200	added ('OK')	text/html	etag:%2230535347%22	https://www.proptiger.com/pune/mundhwa/abisky-ritkriti-projects-valora-towers-b-1647025	C:/Users/hmmm/Videos/prpt/www.proptiger.com/pune/mundhwa/abisky-ritkriti-projects-valora-towers-b-1647025.html	(from https://www.proptiger.com/)
18:30:31	219016/219016	---MCZ	200	added ('OK')	text/html	etag:%222089509320%22	https://www.proptiger.com/pune/mundhwa/abisky-ritkriti-projects-valora-towers-a-1943157	C:/Users/hmmm/Videos/prpt/www.proptiger.com/pune/mundhwa/abisky-ritkriti-projects-valora-towers-a-1943157.html	(from https://www.proptiger.com/)
18:30:32	221885/221885	---MCZ	200	added ('OK')	text/html	etag:%221842713250%22	https://www.proptiger.com/pune/sopan-baug/gkg-ventures-kingsway-1428227	C:/Users/hmmm/Videos/prpt/www.proptiger.com/pune/sopan-baug/gkg-ventures-kingsway-1428227.html	(from https://www.proptiger.com/)
18:30:33	205618/205618	---MCZ	200	added ('OK')	text/html	etag:%22-1096968185%22	https://www.proptiger.com/pune/sopan-baug/gkg-ventures-the-kings-way-a1-a2-and-a3-1655729	C:/Users/hmmm/Videos/prpt/www.proptiger.com/pune/sopan-baug/gkg-ventures-the-kings-way-a1-a2-and-a3-1655729.html	(from https://www.proptiger.com/)
18:30:34	398/398	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:30%20GMT	https://www.proptiger.com/pune/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/pune/property-sale	(from https://www.proptiger.com/)
18:30:34	403/403	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:31%20GMT	https://www.proptiger.com/hyderabad/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/hyderabad/property-sale	(from https://www.proptiger.com/)
18:30:34	401/401	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:31%20GMT	https://www.proptiger.com/kolkata/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/kolkata/property-sale	(from https://www.proptiger.com/)
18:30:34	403/403	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:31%20GMT	https://www.proptiger.com/ghaziabad/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ghaziabad/property-sale	(from https://www.proptiger.com/)
18:30:35	400/400	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:32%20GMT	https://www.proptiger.com/jaipur/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/jaipur/property-sale	(from https://www.proptiger.com/)
18:30:35	399/399	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:32%20GMT	https://www.proptiger.com/delhi/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/delhi/property-sale	(from https://www.proptiger.com/)
18:30:36	196228/196228	---MCZ	200	added ('OK')	text/html	etag:%22-1383214712%22	https://www.proptiger.com/bangalore/attibele/sobha-limited-manhattan-towers-town-park-phase-1-w-4-and-5-3087808	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/attibele/sobha-limited-manhattan-towers-town-park-phase-1-w-4-and-5-3087808.html	(from https://www.proptiger.com/)
18:30:37	191465/191465	---MCZ	200	added ('OK')	text/html	etag:%221380178804%22	https://www.proptiger.com/mumbai/chembur/m-s-omkar-associates-omkar-residency-3087855	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/chembur/m-s-omkar-associates-omkar-residency-3087855.html	(from https://www.proptiger.com/)
18:30:38	192679/192679	---MCZ	200	added ('OK')	text/html	etag:%221192345248%22	https://www.proptiger.com/mumbai/ambernath-west/square-developers-mumbai-aditya-matruchaya-3087856	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/ambernath-west/square-developers-mumbai-aditya-matruchaya-3087856.html	(from https://www.proptiger.com/)
18:30:39	193878/193878	---MCZ	200	added ('OK')	text/html	etag:%22-1331708380%22	https://www.proptiger.com/mumbai/vashi/arihant-vatika-realty-arihant-aleenta-3087859	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/vashi/arihant-vatika-realty-arihant-aleenta-3087859.html	(from https://www.proptiger.com/)
18:30:40	193524/193524	---MCZ	200	added ('OK')	text/html	etag:%22160901904%22	https://www.proptiger.com/mumbai/andheri-east/alliance-city-developers-realtors-pvt-ltd-mumbai-nirmal-milan-3087864	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/andheri-east/alliance-city-developers-realtors-pvt-ltd-mumbai-nirmal-milan-3087864.html	(from https://www.proptiger.com/)
18:30:41	2455/2455	---M--	200	added ('OK')	image/png	etag:%222455-1621510116000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/images/homepage/Buildings.png	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/images/homepage/Buildings.png	(from https://www.proptiger.com/)
18:30:42	197757/197757	---MCZ	200	added ('OK')	text/html	etag:%22640982812%22	https://www.proptiger.com/mumbai/dombivali/laxmi-group-castle-3087865	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/dombivali/laxmi-group-castle-3087865.html	(from https://www.proptiger.com/)
18:30:43	191273/191273	---MCZ	200	added ('OK')	text/html	etag:%22-431650395%22	https://www.proptiger.com/mumbai/kurla/a-a-property-developers-mumbai-zahara-towers-3087867	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/kurla/a-a-property-developers-mumbai-zahara-towers-3087867.html	(from https://www.proptiger.com/)
18:30:44	199224/199224	---MCZ	200	added ('OK')	text/html	etag:%22-451316354%22	https://www.proptiger.com/mumbai/ghatkopar-east/man-realtors-and-holdings-ghatkopar-avenue-aaradhya-one-earth-g-phase-vi-3087870	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/ghatkopar-east/man-realtors-and-holdings-ghatkopar-avenue-aaradhya-one-earth-g-phase-vi-3087870.html	(from https://www.proptiger.com/)
18:30:45	210784/210784	---MCZ	200	added ('OK')	text/html	etag:%22-1230036557%22	https://www.proptiger.com/hyderabad/maheshwaram/jj-infra-india-lotus-invites-villa-3087819	C:/Users/hmmm/Videos/prpt/www.proptiger.com/hyderabad/maheshwaram/jj-infra-india-lotus-invites-villa-3087819.html	(from https://www.proptiger.com/)
18:30:47	193688/193688	---MCZ	200	added ('OK')	text/html	etag:%22-184249369%22	https://www.proptiger.com/mumbai/panvel/apex-buildcon-mumbai-one-3078016	C:/Users/hmmm/Videos/prpt/www.proptiger.com/mumbai/panvel/apex-buildcon-mumbai-one-3078016.html	(from https://www.proptiger.com/)
18:30:47	390/390	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:43%20GMT	https://www.proptiger.com/rera-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/rera-india	(from https://www.proptiger.com/)
18:30:48	57542/57542	---MCZ	200	added ('OK')	text/html	etag:W/%22d6Ml1N2eKA1YMafZPk0lzA==%22	https://www.proptiger.com/guide/post/how-to-buy-a-dda-flat-in-resale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/how-to-buy-a-dda-flat-in-resale.html	(from https://www.proptiger.com/)
18:30:49	58729/58729	---M-Z	200	added ('OK')	text/html	etag:W/%221aXsp+PNi/djfCVfuFb7iQ==%22	https://www.proptiger.com/guide/post/things-you-must-know-about-rera-website	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/things-you-must-know-about-rera-website.html	(from https://www.proptiger.com/)
18:30:50	63289/63289	---M-Z	200	added ('OK')	text/html	etag:W/%22ENnIwKNLTJIxwlodtOy1qQ==%22	https://www.proptiger.com/guide/post/10-frequently-asked-questions-about-rera	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/10-frequently-asked-questions-about-rera.html	(from https://www.proptiger.com/)
18:30:51	55117/55117	---M-Z	200	added ('OK')	text/html	etag:W/%22vHRQf6UozRJ9nTSnedptyg==%22	https://www.proptiger.com/guide/post/going-for-a-property-visit-dont-forget-to-carry-this-checklist	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/going-for-a-property-visit-dont-forget-to-carry-this-checklist.html	(from https://www.proptiger.com/)
18:30:54	54410/54410	---M-Z	200	added ('OK')	text/html	etag:W/%22Ms4v14icU72MAmbMBHH78w==%22	https://www.proptiger.com/guide/post/applying-for-a-home-loan-you-must-consider-these-4-factors	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/applying-for-a-home-loan-you-must-consider-these-4-factors.html	(from https://www.proptiger.com/)
18:30:55	57915/57915	---M-Z	200	added ('OK')	text/html	etag:W/%22fn/Ho+Hcv/35PxA9IhqdLg==%22	https://www.proptiger.com/guide/post/is-a-rent-agreement-a-lease-or-a-licence	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/is-a-rent-agreement-a-lease-or-a-licence.html	(from https://www.proptiger.com/)
18:30:56	56941/56941	---M-Z	200	added ('OK')	text/html	etag:W/%22RlX6jGVY6Vw95/qWndOY7g==%22	https://www.proptiger.com/guide/post/legally-speaking-landlords-homebuyers-should-know-these-terms	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/legally-speaking-landlords-homebuyers-should-know-these-terms.html	(from https://www.proptiger.com/)
18:30:57	54097/54097	---M-Z	200	added ('OK')	text/html	etag:W/%22IVAkBYEVrE5jJusSv+sxPw==%22	https://www.proptiger.com/guide/post/can-you-depend-on-your-family-members-to-finance-your-home-purchase-2	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/can-you-depend-on-your-family-members-to-finance-your-home-purchase-2.html	(from https://www.proptiger.com/)
18:30:59	54564/54564	---M-Z	200	added ('OK')	text/html	etag:W/%22vM4P88ScGRRF13o0Hq4cWA==%22	https://www.proptiger.com/guide/post/renting-tips-for-the-first-time-landlords	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/renting-tips-for-the-first-time-landlords.html	(from https://www.proptiger.com/)
18:31:00	63481/63481	---MCZ	200	added ('OK')	text/html	etag:W/%22wUTGfYuhy+MmzJhOBOQIvw==%22	https://www.proptiger.com/guide/post/what-are-common-plumbing-problems-at-home	C:/Users/hmmm/Videos/prpt/www.proptiger.com/guide/post/what-are-common-plumbing-problems-at-home.html	(from https://www.proptiger.com/)
18:31:01	409/409	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:57%20GMT	https://www.proptiger.com/kolte-patil-developers-100168	C:/Users/hmmm/Videos/prpt/www.proptiger.com/kolte-patil-developers-100168	(from https://www.proptiger.com/)
18:31:01	407/407	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:58%20GMT	https://www.proptiger.com/parsvnath-developers-100972	C:/Users/hmmm/Videos/prpt/www.proptiger.com/parsvnath-developers-100972	(from https://www.proptiger.com/)
18:31:01	394/394	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:58%20GMT	https://www.proptiger.com/unitech-100027	C:/Users/hmmm/Videos/prpt/www.proptiger.com/unitech-100027	(from https://www.proptiger.com/)
18:31:02	396/396	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:59%20GMT	https://www.proptiger.com/ansal-api-100316	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ansal-api-100316	(from https://www.proptiger.com/)
18:31:02	401/401	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:59%20GMT	https://www.proptiger.com/amrapali-group-100029	C:/Users/hmmm/Videos/prpt/www.proptiger.com/amrapali-group-100029	(from https://www.proptiger.com/)
18:31:02	392/392	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:00:59%20GMT	https://www.proptiger.com/all-builders	C:/Users/hmmm/Videos/prpt/www.proptiger.com/all-builders	(from https://www.proptiger.com/)
18:31:03	401/401	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:00%20GMT	https://www.proptiger.com/apartments-flats-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/apartments-flats-sale	(from https://www.proptiger.com/)
18:31:03	391/391	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:00%20GMT	https://www.proptiger.com/villas-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/villas-sale	(from https://www.proptiger.com/)
18:31:03	412/412	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:00%20GMT	https://www.proptiger.com/new-apartments-for-sale-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/new-apartments-for-sale-in-india	(from https://www.proptiger.com/)
18:31:04	412/412	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:01%20GMT	https://www.proptiger.com/upcoming-flats-for-sale-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/upcoming-flats-for-sale-in-india	(from https://www.proptiger.com/)
18:31:04	408/408	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:01%20GMT	https://www.proptiger.com/ready-to-move-flats-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ready-to-move-flats-in-india	(from https://www.proptiger.com/)
18:31:04	416/416	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:01%20GMT	https://www.proptiger.com/under-construction-property-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/under-construction-property-in-india	(from https://www.proptiger.com/)
18:31:05	396/396	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:02%20GMT	https://www.proptiger.com/sites-plots-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/sites-plots-sale	(from https://www.proptiger.com/)
18:31:05	405/405	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:02%20GMT	https://www.proptiger.com/ongoing-projects-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/ongoing-projects-in-india	(from https://www.proptiger.com/)
18:31:06	407/407	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:03%20GMT	https://www.proptiger.com/greater-noida/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/greater-noida/property-sale	(from https://www.proptiger.com/)
18:31:06	393/393	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:03%20GMT	https://www.proptiger.com/property-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/property-sale	(from https://www.proptiger.com/)
18:31:06	406/406	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:03%20GMT	https://www.proptiger.com/resale-apartments-in-india	C:/Users/hmmm/Videos/prpt/www.proptiger.com/resale-apartments-in-india	(from https://www.proptiger.com/)
18:31:07	409/409	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:04%20GMT	https://www.proptiger.com/properties-for-senior-citizen	C:/Users/hmmm/Videos/prpt/www.proptiger.com/properties-for-senior-citizen	(from https://www.proptiger.com/)
18:31:07	392/392	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:04%20GMT	https://www.proptiger.com/all-projects	C:/Users/hmmm/Videos/prpt/www.proptiger.com/all-projects	(from https://www.proptiger.com/)
18:31:08	394/394	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:04%20GMT	https://www.proptiger.com/homeloan-apply	C:/Users/hmmm/Videos/prpt/www.proptiger.com/homeloan-apply	(from https://www.proptiger.com/)
18:31:08	397/397	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:05%20GMT	https://www.proptiger.com/Realestate.com.au	C:/Users/hmmm/Videos/prpt/www.proptiger.com/Realestate.com.au	(from https://www.proptiger.com/)
18:31:08	389/389	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:05%20GMT	https://www.proptiger.com/contactus	C:/Users/hmmm/Videos/prpt/www.proptiger.com/contactus	(from https://www.proptiger.com/)
18:31:12	3078/3078	---M--	200	added ('OK')	image/png	etag:%223078-1621510116000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/images/makaan.76924a51.png	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/images/makaan.76924a51.png	(from https://www.proptiger.com/)
18:31:13	394/394	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:10%20GMT	https://www.proptiger.com/user-agreement	C:/Users/hmmm/Videos/prpt/www.proptiger.com/user-agreement	(from https://www.proptiger.com/)
18:31:16	49153/49153	---MC-	200	added ('OK')	text/javascript	date:Fri,%2009%20Apr%202021%2023:59:54%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/hmmm/Videos/prpt/www.google-analytics.com/analytics.js	(from https://www.proptiger.com/)
18:31:16	219064/219064	---M-Z	200	added ('OK')	text/css	etag:%22219064-1620125933000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/styles/compiledcss/lazyload-style.b3b4088e.css	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/styles/compiledcss/lazyload-style.b3b4088e.css	(from https://www.proptiger.com/)
18:31:16	127902/127902	---MCZ	200	added ('OK')	application/javascript	etag:%22127902-1621510198000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/infra.3ee53f76.js	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/infra.3ee53f76.js	(from https://www.proptiger.com/)
18:31:17	280570/280570	---MCZ	200	added ('OK')	application/javascript	etag:%22280570-1621510198000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/app.459a3818.js	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/app.459a3818.js	(from https://www.proptiger.com/)
18:31:17	189562/189562	---M-Z	200	added ('OK')	application/javascript	etag:%22189562-1621510198000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/homepage-pagescript.092e6986.js	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/scripts/bundles/homepage-pagescript.092e6986.js	(from https://www.proptiger.com/)
18:31:18	944/944	---M-Z	200	added ('OK')	application/x-javascript	etag:%226d8ef334d28bd86e147c2aacd34ddf97%22	https://assets-1.housingcdn.com/website/javascripts/uni-user.js	C:/Users/hmmm/Videos/prpt/assets-1.housingcdn.com/website/javascripts/uni-user.js	(from https://www.proptiger.com/)
18:31:20	3069/3069	---M--	200	added ('OK')	image/png	etag:%223069-1621510116000%22	https://d1ghtzyjrbl4t6.cloudfront.net/mobile/images/header/gift-white.5a985fc2.png	C:/Users/hmmm/Videos/prpt/d1ghtzyjrbl4t6.cloudfront.net/mobile/images/header/gift-white.5a985fc2.png	(from https://d1ghtzyjrbl4t6.cloudfront.net/mobile/styles/compiledcss/homepagecss.e8b0bc9d.css)
18:31:21	495/495	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:18%20GMT	https://www.proptiger.com/bangalore/kadugodi/android-app://com.proptiger/pt/project/bangalore/kadugodi/ark-infra-developers-cloud-city-656279	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/kadugodi/android-app_/com.proptiger/pt/project/bangalore/kadugodi/ark-infra-developers-cloud-city-656279.a3.delayed	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:22	690365/690365	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2221b9b1b2a497342303444625d649029d%22	https://im.proptiger.com/1/656279/6/cloud-city-images-for-elevation-of-ark-cloud-city-662312.jpeg	C:/Users/hmmm/Videos/prpt/im.proptiger.com/1/656279/6/cloud-city-images-for-elevation-of-ark-cloud-city-662312.jpg	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:22	411/411	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:19%20GMT	https://www.proptiger.com/bangalore/apartments-flats-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/apartments-flats-sale	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:22	401/401	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:19%20GMT	https://www.proptiger.com/bangalore/villas-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/villas-sale	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:23	409/409	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:20%20GMT	https://www.proptiger.com/bangalore/ready-to-move-flats	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/ready-to-move-flats	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:23	406/406	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:20%20GMT	https://www.proptiger.com/bangalore/sites-plots-sale	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/sites-plots-sale	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:24	421/421	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:20%20GMT	https://www.proptiger.com/bangalore/sites-plots-sale-kadugodi-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/sites-plots-sale-kadugodi-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:24	416/416	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:21%20GMT	https://www.proptiger.com/bangalore/villas-sale-kadugodi-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/villas-sale-kadugodi-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:24	426/426	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:21%20GMT	https://www.proptiger.com/bangalore/apartments-flats-sale-kadugodi-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/apartments-flats-sale-kadugodi-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:25	418/418	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:22%20GMT	https://www.proptiger.com/bangalore/property-sale-kadugodi-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/property-sale-kadugodi-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:25	423/423	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:22%20GMT	https://www.proptiger.com/bangalore/luxury-projects-in-kadugodi-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore/luxury-projects-in-kadugodi-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
18:31:26	425/425	---M-Z	410	error ('Gone')	text/html	date:Thu,%2020%20May%202021%2013:01:23%20GMT	https://www.proptiger.com/bangalore-real-estate/kadugodi-overview-51502	C:/Users/hmmm/Videos/prpt/www.proptiger.com/bangalore-real-estate/kadugodi-overview-51502	(from https://www.proptiger.com/bangalore/kadugodi/ark-infra-developers-cloud-city-656279)
